Id,SalePrice
2690,352489.08466379496
2691,196053.66806632618
2692,136917.79781086708
2693,193012.17824907938
2694,136077.12885341758
2695,195291.52426121535
2696,185442.89562554064
2697,184543.51241367648
2701,152808.27263645048
2703,168143.98168908397
2710,116591.5132717319
2716,143302.98871465644
2748,132773.967266766
2755,139248.27728885377
2756,109335.8841852803
2760,114547.2362194449
2787,123005.09141540679
2801,112604.8085881971
2807,142262.7494554032
2819,196164.29692354018
2830,243179.565329366
2831,185020.91999437718
2832,225886.72304453666
2833,256916.07718356664
2834,211954.83566834836
2835,225736.90871967992
2836,193520.43015314417
2838,155528.89060431684
2839,175159.55109205807
2840,198260.14014257456
2841,203835.44102344813
2842,213578.89140862378
2845,117740.49865543435
2846,209929.3376902748
2847,186015.37828741188
2849,212877.69280750642
2850,270350.97196399944
2851,221381.11768461543
2852,228154.82944079826
2853,218649.8938465506
2854,140002.55999162572
2855,202525.79019685055
2856,204360.6955696043
2857,194354.5752435407
2858,194654.02302807814
2863,110454.51114319416
2864,198804.3659573492
2865,150075.49028377945
2866,174840.32740123163
2867,89937.17581135931
2879,123814.31939419697
2899,208431.7859901652
2902,196029.3680233654
2903,312701.5955360435
2904,340506.1587865042
2917,156742.53729367408
1462,148481.43584459054
1492,120505.02340832504
1522,166697.27201225015
1530,173045.37274642254
1531,129581.35923774505
1532,99196.55566444213
1538,172899.21757026354
1539,213970.74922357465
1541,152312.25421906973
1543,158917.35353535006
1548,120420.03580394725
1551,121641.35206759127
1553,131887.86161177198
1556,130247.70132677595
1560,127691.90333180281
1566,227759.81569575483
1567,89576.76209835114
1569,125286.72404864768
1574,131747.5212598421
1582,122668.98599582503
1593,119859.93577387149
1596,230519.63513702305
1601,53236.09848008084
1602,111685.1267317232
1603,88451.37403824332
1699,327139.71144653356
1758,144046.8667300191
1759,154242.05115771072
1760,161719.66238283145
1764,123514.81980946253
1768,145259.6436985355
1774,164226.14395961503
1778,136190.18398324924
1779,136238.3926557392
1781,142144.2757874761
1789,117631.74219233135
1794,147172.62767274457
1796,144493.4907917917
1797,129324.96221311355
1806,141125.05103219824
1807,144372.76323842595
1810,120750.71075681935
1813,122304.0818662137
1828,111339.11607993173
1829,116148.77307965013
1831,169258.19009365665
1834,134318.12202668155
1846,146655.73458940315
1847,203303.84496729227
1848,60922.14655996824
1852,121064.31685492175
1855,179113.12723973359
1896,111815.34197405132
1898,120792.97600946168
1900,152925.78961574624
1901,151392.15088074247
1903,214583.53238446603
1916,61478.33345720137
2018,126139.82756859774
2019,116987.18973921577
2025,366468.0286379341
2040,347557.7674870059
2053,140837.78145880217
2057,127536.19166845421
2059,137172.2018497974
2061,172195.45388210902
2068,158629.28952366824
2072,130213.04306455108
2075,141219.1695277557
2079,132749.96935491043
2085,130545.31441271643
2090,139918.92139812338
2091,124456.90846771898
2095,132933.50064411352
2111,146004.60694980586
2112,115871.75075497443
2113,121356.44508489745
2115,140466.1937556077
2116,119525.15404919314
2117,132021.27749340574
2118,121680.73597034591
2124,159695.91191553662
2125,130822.13025596517
2127,156935.39754103648
2131,142339.74936410005
2135,104062.01765120181
2148,138104.95136729965
2153,129754.61610421317
2192,83421.79137138801
2193,106892.0438278761
2196,109505.84399564716
2197,134286.7496907838
2200,142070.43165060657
2205,144606.70051815512
2213,88173.31881099532
2215,105003.11521096679
2218,96921.79850601929
2232,193526.8899539063
2251,111862.12877517717
2382,204919.86911607126
2389,128677.51008166524
2390,143686.20123534987
2407,121128.7813668825
2410,178517.51892817917
2411,115968.5443314925
2415,148998.75538662414
2416,128195.68531593273
2417,143518.50264483097
2422,108176.45285386185
2430,128708.13786214183
2437,113590.53342928889
2448,130718.03462617064
2450,158718.82556823047
2452,194085.38834355923
2461,107279.34713379818
2462,122078.50109247083
2463,111203.89354823122
2464,164666.39139747026
2474,85826.65622471797
2475,202209.72918829473
2487,186073.73854760046
2488,144025.6590091266
2491,85819.05102142657
2492,196712.89029528724
2493,147098.72842269356
2495,108377.36151229369
2497,133194.324286427
2500,129535.49139167892
2501,121931.02176576445
2502,140833.13915283384
2504,180921.0980318539
2514,266620.41465933213
2555,111400.46286059695
2560,149867.93225636112
2561,140556.3168373505
2563,159467.52568468044
2565,157381.29670359346
2575,133541.56129678676
2615,152030.41326862352
2617,167149.08251923474
2618,156646.83272754366
2702,122953.51705934259
2717,188737.5992661646
2730,136463.42716171185
2736,151849.53774188983
2742,160915.63515468652
2743,146546.12877128238
2744,150596.93021218816
2745,141726.3035870843
2747,161055.78329358588
2749,120942.7271780778
2757,87396.20335100743
2770,150719.1056682706
2771,113590.53342928889
2775,142168.0705484819
2776,150341.72875680926
2778,116183.59084204922
2784,116197.94079436886
2788,95663.48118470388
2789,187107.97232570278
2790,95217.87155706028
2792,58112.930882133194
2800,80703.65377811866
2805,101130.27318443137
2825,141687.65660507942
2869,107333.43625571916
2870,129307.85072703811
2871,91722.09377768042
2875,130495.8553094134
2880,120101.38541047054
2882,165916.48630877177
2884,210214.036478439
2885,183933.40606946463
2886,198284.15979929606
2889,65643.03462441976
2892,51761.33255713398
1465,218191.28467794566
1466,176675.07436512003
1467,167470.10517195764
1469,186528.17633175442
1472,106690.03375299985
1473,101522.53380253876
1495,307004.76375476515
1506,195004.65236368368
1511,150374.61530403944
1513,163081.10299747775
1514,157308.6575840112
1517,145809.08744110132
1518,150850.56980230997
1555,173520.09112625907
1562,119186.97571132111
1563,112050.15764014202
1565,132738.34804676438
1599,182324.3036640432
1600,183459.60549361596
1620,187075.21772449056
1621,143563.49970823678
1622,146411.10009128565
1629,193786.86755268427
1635,167729.79355629312
1636,160407.70872435498
1638,208102.04399637098
1641,203376.58089101838
1645,176103.7363683224
1648,147082.7392403368
1652,106894.35509745555
1653,106795.40729996155
1660,156877.04550389724
1701,284587.2609263571
1726,180741.91294461268
1749,156180.31737572665
1750,154119.0619825289
1751,226001.96403460542
1752,126204.23331314849
1753,160255.52251637506
1755,167166.69074909913
1761,145385.87078358943
1763,180699.72357185336
1792,153101.03420412133
1793,137713.43345348502
1803,164366.4845205989
1805,139635.6201174442
1843,133799.58971150557
1845,132200.12996384653
1853,134676.87836374494
1854,165126.6819158137
1857,200957.2617082257
1858,170060.38969182933
1859,156603.4261168145
1861,155426.02273412945
1880,128890.98537782172
1886,257644.7214218123
1890,125546.22932145896
1895,131254.13293366286
1907,202885.4504436903
1920,175607.16350496525
1927,127514.75260630401
1928,164750.77501298639
1930,150178.64181242662
1937,182173.1178802267
1938,173752.47823206114
1940,218191.28467794566
1942,182019.3830412958
1943,223833.12941112148
1953,164339.52691738086
1954,210776.10255286063
1957,173022.5197475996
1960,115715.06968495401
1962,106894.35509745555
1963,106795.40729996155
1964,109737.87915350834
1996,290200.7085179413
2014,180903.26989041793
2017,195980.93341409566
2020,113721.3234564584
2023,143831.97389329562
2024,263269.63038196194
2044,196805.6249422856
2048,137719.90277754294
2049,160894.51968479122
2050,192348.57809653657
2051,119650.52752590331
2056,155117.4077376813
2060,155992.73716908845
2074,180880.27216898615
2114,122842.12607393006
2132,118733.44783940504
2140,127364.39083858544
2141,150150.71095479617
2146,140839.62673113274
2149,132540.4179297682
2154,102586.71702301281
2156,227328.99749581295
2157,207968.88147620822
2171,154596.04196726496
2172,144523.3511928782
2184,118923.52935724112
2226,174806.48650666664
2241,148277.8446309507
2254,184702.5780555919
2256,185575.07745020615
2258,172500.50333032722
2259,178767.71697387064
2260,152852.2479629718
2265,183634.5680876352
2269,165234.56220783817
2275,155379.16950356553
2277,180476.57677780802
2279,125373.62477814557
2283,110856.30884409288
2284,118151.65803014638
2286,123539.27181395295
2361,139288.5904775929
2362,262582.9223264629
2380,148835.59521736728
2381,175091.99035447242
2385,148220.4507040378
2386,150894.44831135648
2388,118019.18292314897
2394,141742.8641804267
2402,141351.38307999785
2404,151202.24856470304
2409,136501.9695057046
2429,115027.63753596472
2438,123985.39193023706
2466,121661.12034929136
2470,159485.24669233302
2477,118673.31097009743
2478,153521.77252949926
2479,116783.27244308742
2480,138123.0686801091
2481,127268.98058673705
2482,124027.08682256902
2483,119185.03717369179
2499,96934.4086043142
2513,199873.21986054967
2523,125279.51878947357
2527,126217.4977901947
2528,123824.24136685359
2534,238700.57648473384
2543,111954.70344229939
2546,151697.41173050518
2572,162729.31462028588
2587,185615.9835259259
2591,260600.4657911068
2613,121241.20331509749
2619,206499.79522496986
2621,178366.33435166592
2622,184847.2703941703
2626,164384.6253005449
2627,204297.95960478822
2635,159066.64844821917
2641,115731.45483013208
2643,120393.038727095
2644,122074.6579766866
2645,108214.94241124357
2646,105858.16206854547
2647,110734.56047452206
2698,181317.421623455
2704,148418.4800120812
2705,118495.16707097518
2707,123509.74710971455
2708,120718.73136419582
2709,103836.43214105966
2720,179898.33217782306
2722,158138.13417232374
2723,146711.7826200925
2724,122476.95731036144
2728,177726.76384097303
2729,147599.89780949207
2735,136609.13834754901
2739,158628.0185099874
2750,135871.54233233782
2761,140285.56689907203
2762,152724.62155752035
2763,191083.225810371
2791,117735.54007543216
2802,126229.8865314551
2808,129446.65065030346
2811,147790.38475952076
2812,140939.4050804131
2818,119499.61188537406
2828,221403.4543142334
2829,193327.21509532596
2844,174005.01484885032
2919,214077.53817358206
1470,124556.61639200302
1493,174898.7160599284
1561,126789.90727527218
1564,158663.2003625926
1575,202906.86250652897
1590,129961.75230346213
1606,158878.05709009955
1607,194444.06431641022
1626,168743.26343362744
1640,240932.45432626794
1646,152753.24222462776
1647,167200.36353563855
1649,129060.05988274666
1735,126560.21263614448
1746,283513.26215137413
1754,206998.74298324215
1769,167385.40242261963
1773,125036.545458065
1795,135726.76166582445
1804,129396.60788132029
1833,131336.01492642576
1840,117191.4393963028
1841,128359.78624718974
1860,153951.92370402406
1918,129513.74606406468
1919,167894.3595257193
1924,213233.93277450057
1951,243215.3648667127
1952,228583.65621183033
1956,260899.28329382616
2045,192462.88717675174
2052,139436.2358955309
2066,183514.06391768495
2123,106743.55241706746
2147,179145.3459813908
2150,213869.48838444205
2165,191245.66092077608
2187,145642.91213203187
2188,148665.10144884104
2189,192922.49135983328
2219,110669.6290736344
2225,160417.49989734928
2246,137616.4514207464
2271,212207.2992433306
2273,164295.10594457912
2276,187332.49630889448
2359,142788.68157090025
2360,115901.09123742918
2363,135332.00665930065
2428,170664.7926378582
2476,130566.1391446531
2485,114554.26576343516
2490,136073.75688165205
2530,125765.8209380355
2548,150248.51019533875
2554,102847.65113553742
2573,221712.94913969527
2588,136819.2850112148
2589,144208.7143254612
2594,182548.62441810092
2606,146368.731080284
2608,188928.23549584823
2609,156288.6209903747
2611,150425.88174570876
2612,158697.70682607556
2636,195274.2537763525
2639,192393.1228835635
2648,145572.78471458482
2699,182007.81601371767
2700,168676.6325331513
2706,114913.34623276035
2719,151958.25291818904
2725,132651.2763599638
2738,156147.044948015
2764,166569.12729483063
2765,226640.91040139797
2810,134047.1944948655
2813,178310.2591009118
2814,172698.55710150453
2816,226490.16153255815
2824,152261.80740295874
2837,177277.20501492138
2859,130705.5479825359
2897,188215.81148748624
2898,180521.15449819493
2900,153215.27889188903
2901,197831.47416175494
2908,122974.84950526396
2909,170232.32072510908
2912,159145.99355723115
1471,187346.3931137115
1496,224132.7299488025
1498,159269.59385621885
1499,159521.25074612035
1501,173486.79895111325
1507,213683.74814911524
1508,187624.19728575426
1509,176708.61796960013
1515,206245.22108138504
1516,144973.14473163115
1520,136091.81423678028
1521,139576.23396232317
1523,121496.0999111809
1525,118431.62547381932
1526,120708.58464008907
1527,125930.81911917182
1533,134281.08468722703
1534,136283.8499314204
1536,119467.84501865844
1540,117960.01773702691
1542,132895.28446692566
1544,82915.20552037063
1545,108149.60274150001
1546,125468.6664782759
1547,113397.01101971755
1550,114951.39713080751
1552,120859.53419314849
1588,129448.36063661764
1625,120500.90523270483
1680,338892.44616795017
1732,115011.91686213168
1739,308771.6046504915
1742,173486.79895111325
1743,180297.967607414
1744,288522.2455160838
1748,222303.10626433382
1757,112618.2350222856
1762,164245.34690841998
1766,164089.18665185908
1767,182428.7598324936
1770,136009.92723935808
1775,131935.38080453838
1776,127708.51039490628
1777,103907.62095775793
1782,90914.85009900632
1784,111905.49191643635
1785,110844.24173395673
1786,124668.43829777802
1791,199776.37976031343
1799,99912.85756200517
1801,136272.33253492566
1802,168654.50816612283
1812,102228.36656474287
1814,93915.4088313278
1815,66019.43661688606
1821,119108.6510032505
1822,168844.23137336003
1824,129763.40029279294
1827,111652.76465575921
1830,143952.76932977478
1832,115725.14332183602
1835,147231.5086295657
1836,124117.65750346857
1837,83893.23573026771
1838,119798.29055213893
1839,100941.13839463296
1842,104096.91080014373
1850,114509.91544732417
1851,129328.09286950121
1879,121489.4968862735
1893,129520.77964112686
1897,121132.52500426362
1902,153692.39904779533
1908,125245.72778848524
1909,143940.09273521008
1910,143420.713545689
1914,72294.35480483586
1923,244409.40747049043
1929,111383.34822059388
1947,307823.3468814144
1961,121177.25051595236
1975,434514.18771671655
1979,357727.48944128735
1981,343875.6169216853
1982,241597.3422107665
1983,235772.8358598227
2026,194169.18239441386
2027,146320.982337874
2029,170296.30500506295
2030,276544.10891638475
2036,218201.2028051602
2037,219886.9510553392
2043,173453.10691401886
2046,166090.26308818685
2047,139977.8201312885
2054,86563.0005119961
2055,144049.3145053048
2062,133486.8967001025
2063,111165.24892827088
2064,131250.31804703886
2065,121130.98759809288
2067,168427.38719539682
2069,85975.96402858349
2076,112956.82911938394
2080,126963.70332064072
2081,134484.8317808021
2083,150873.22573900188
2084,107923.88364256138
2089,92594.54228952678
2092,133126.81767597573
2096,102572.98628662305
2098,129369.55101883004
2100,118912.52328124235
2101,144644.82195875386
2105,125618.26783146674
2108,114073.036901157
2109,125364.15651400352
2119,115630.90968055057
2122,96582.39569075743
2128,140592.05428399297
2130,118297.66179603117
2142,129293.16412121023
2194,99407.16151218454
2195,104892.52400258707
2210,125245.72778848524
2220,80540.34320165741
2223,243973.42675686406
2252,170062.97560308466
2266,292263.91916713736
2270,184582.06278382766
2274,177683.9634112172
2278,163523.19096561486
2280,106813.52448031271
2281,177273.34150948713
2282,177542.0797229797
2294,385191.43400232645
2298,350176.8859110294
2309,298653.14965942746
2310,238784.09976052085
2332,395895.1809435362
2365,230850.28543300147
2370,167286.21198637842
2371,177991.41806402395
2378,159920.34347018565
2384,211624.20378590154
2387,139782.5853102893
2395,184485.9336186588
2397,188045.81488743203
2400,61817.68826719525
2403,161576.06575812364
2408,136523.8339415841
2413,138474.70082031528
2419,134978.8170136601
2420,115363.5192490049
2424,164896.5260005478
2426,128732.45098833146
2439,133429.39125936816
2440,128381.9444996264
2442,115167.62276921573
2445,96225.99832599016
2446,125749.50331410358
2449,107593.0091625076
2453,104395.71963137353
2455,123362.3989849143
2456,112236.84022182191
2457,119861.86977134424
2472,139255.33302087302
2473,103782.05712291563
2484,122479.35138296674
2494,135880.01220494474
2496,257956.96419013164
2498,110716.02989314834
2503,88770.6165404931
2556,91798.17918647791
2570,126328.25933799858
2579,58760.59771632182
2581,112420.41763940419
2582,110118.03465857508
2599,368663.0541493619
2600,159930.7242347576
2633,301950.3234834183
2642,182435.03426604683
2649,153924.57373853738
2657,334160.7014526563
2660,332535.9438955389
2662,347312.18086648046
2664,297352.38200115564
2665,325408.64079815114
2666,308594.95517261664
2683,407391.5117294794
2713,187287.43480713258
2714,155404.65892199206
2715,174880.7462313181
2721,138300.0609224398
2726,135706.5293000039
2731,113501.18734960223
2737,122172.46871406923
2740,143153.68643085624
2746,132931.1694343906
2751,125873.94616788963
2754,179882.03072158026
2758,86356.04876816797
2759,133298.69192555512
2772,115576.22355494427
2774,128881.33842908742
2779,135704.51498961414
2780,119966.63596633973
2782,102636.18501746806
2783,91506.08392348106
2785,127105.12395317259
2795,112931.47577755677
2796,95344.06522944535
2798,94268.81637344474
2820,125166.95704527723
2826,123364.42560814472
2827,134058.98050827498
2872,59507.94918518106
2874,124182.22540847922
2877,132116.8351353124
2887,103051.76230452734
2888,142695.65562195668
2890,75281.1196417954
2891,128009.2591318764
2894,71626.06921246985
2906,199384.7212902509
1474,149922.21827111358
1475,127581.18859806622
1654,156322.97237607243
1655,156649.93228799815
1656,150732.78631748038
1657,152548.32304918172
1658,169792.27126665565
1659,127602.39180864359
1965,154601.57783420908
1966,152198.73593063804
2285,142437.2692142852
2650,142207.56386891718
2651,154918.26265027712
1479,304427.08763406763
1503,253693.5179780178
1581,142948.74072216603
1583,280391.49777909426
1604,248535.6203795873
1614,110699.29759774881
1615,76459.61097604374
1616,76459.61097604374
1617,88976.53638187202
1630,340158.0059679166
1631,239259.38668212073
1632,268199.2353747623
1642,226586.21607642772
1678,437734.9477756774
1915,258392.75231036323
1917,239490.64005807193
1921,369363.54740647844
1922,322943.9876084473
1926,353157.3923156016
1939,273952.4014432576
1971,429049.0464226218
1972,353820.8849405028
2008,195881.36791414546
2221,258392.75231036323
2222,231858.30184566195
2242,125903.28984724509
2243,122404.95393995347
2244,95410.32482788304
2245,92092.68125438469
2247,101235.84871361929
2261,212930.02920928097
2262,226721.4337488102
2268,395994.24195769394
2288,293024.9694135549
2290,393584.8050079342
2295,424484.36860391276
2340,364604.789676936
2351,262323.9315687405
2364,148717.5274410859
2372,200969.34911225887
2373,250867.0486845501
2392,115121.8217762165
2507,296966.35613422527
2526,141683.32594709436
2550,350172.37927803176
2583,247076.93467629666
2602,88976.53638187202
2603,97311.55327267165
2604,76459.61097604374
2605,89976.60885563644
2625,331097.2049259121
2629,441181.9814955477
2658,296037.46307140647
2686,258694.5743348949
2718,244311.07577771659
2773,170235.98592155764
2895,259344.5003072467
2896,248535.6203795873
2907,114922.10230736772
2910,72538.84123415279
2911,88976.53638187202
2913,88446.6621258721
2914,76459.61097604374
2915,76459.61097604374
2916,88446.6621258721
1494,307431.61372961814
2022,180082.44607490732
2685,346686.87694501376
2712,339037.25366732257
1512,157940.57348721067
1570,130052.76174893754
1578,160987.48274303938
1733,110066.99398638646
2203,162359.97169929522
2396,159070.08718948404
