Id,SalePrice
1712,270652.7150198136
1713,268025.2824867628
1715,218575.53543471108
1716,168353.63195048543
1717,164204.22244871288
1718,136351.16730006077
1719,210952.31846822807
1720,222946.2573989692
1721,157026.65806082447
1722,127910.81098026676
1723,155861.1835268651
1724,206580.87602620616
1725,227864.69583259686
1728,178235.73313980526
1729,161323.51750830776
1736,124942.86381911913
1737,329945.9168532601
1738,242812.70304526787
1740,245184.71657562695
1741,216830.4513959415
1747,221411.85986012983
1756,129390.15965273303
1783,147064.0086181674
1787,190089.01124882355
1790,71012.0380983635
1808,113213.30949506533
1809,119626.39092981037
1817,129246.44028532955
1849,103162.03398882941
1856,209554.24064158992
1862,277675.92072025617
1863,277252.05041257915
1864,277685.4561382846
1865,345492.90268916485
1866,340486.1111316072
1867,240093.53296444804
1868,315949.694321548
1869,197005.3946715146
1870,192768.02585226408
1871,287660.7490637781
1872,172970.06274954026
1873,245035.93621550576
1874,128220.51387095658
1875,200896.60006562553
1876,198701.22829179862
1877,200792.26131544175
1878,214171.4301753996
1881,243698.512826796
1882,238503.20244016335
1883,187617.97881107178
1884,199584.3298262233
1885,238997.13194668214
1887,218192.48170398828
1888,246887.8900425539
1889,169580.25541343665
1891,146717.16359568003
1894,137170.88363094712
1911,191518.9033340141
1925,213052.3581947464
1933,175739.58671428575
1934,172921.6374948155
1935,165325.0416612831
1936,198285.9038485609
1941,181125.35437142575
1944,376089.25301645894
1945,353357.6560944254
1955,129411.02831111329
1958,261830.41598963816
1959,128785.53973575737
1967,300458.52079694084
1968,487402.9876465479
1969,372994.37204746064
1970,453310.1512600133
1973,266899.62803927436
1974,319596.7007678119
1976,270610.70100063505
1977,385289.6423805816
1978,393461.956678897
1980,209279.48535117516
1985,224781.40708292558
1986,218631.55273553793
1988,173156.1389822981
1989,195379.0375670226
1990,216525.7192839623
1991,222986.94525827374
1992,217582.74135902576
1993,167554.1237236741
1994,229984.6306567962
1995,192902.45959052249
1997,331869.51157124346
1998,308821.3380803375
1999,281784.983807957
2000,297214.1515529812
2001,237664.38788017162
2002,248613.46539110315
2003,245554.5310192173
2004,244463.018564255
2005,235347.45818629814
2006,209546.48528943252
2007,240574.81599502952
2009,190518.51488978555
2010,186778.1462730314
2011,177969.21339655985
2012,163838.5112103697
2013,190256.46225931463
2015,199754.68757683472
2016,190478.52950597522
2028,159084.71449449018
2031,245271.6479286148
2032,285502.00048899837
2033,264179.3005820367
2034,180881.99773360073
2035,214495.67341981342
2041,274926.34130675683
2042,206665.22963187293
2058,197989.31492908957
2070,117327.0715000482
2071,99169.66717692513
2086,114734.12852143374
2099,55195.54148111955
2103,105895.21164846113
2126,194314.21011848008
2133,115376.72504341113
2137,130693.45026241917
2143,152807.92644003528
2145,135365.28209851746
2152,92600.24524028576
2155,109436.7706696661
2158,225100.57388356293
2159,212172.6688859966
2160,169020.97514828862
2161,249821.64756191295
2162,378886.9161134288
2163,358191.284565836
2164,278392.2349698497
2166,145147.09334014216
2167,202651.99475624776
2168,206816.0581997152
2169,200648.15702277768
2170,207887.31823197164
2174,226719.64578259992
2175,268838.9795108965
2176,280062.63978648355
2177,237275.94486081606
2178,203257.17656983837
2179,153039.8047078397
2180,217480.3011844033
2181,220261.96843089824
2182,229152.9628929916
2183,193898.7669548602
2208,245518.12284753934
2211,116517.22698443674
2212,118437.95236666242
2224,227355.26461205215
2227,226443.84827861784
2228,293935.97529916745
2229,251023.60827097544
2230,178466.94023930436
2231,185025.00159836258
2234,244100.53955529575
2235,252108.04421084523
2236,281847.87691867445
2237,335202.6524571092
2238,206457.78583003388
2239,100677.48455980222
2240,162009.2527245316
2248,124430.28229742138
2253,167644.7307397214
2255,181389.18584382106
2257,208028.86314483295
2263,366769.3838739103
2264,431719.3101736081
2267,364570.27121393074
2287,363991.0935292698
2289,343303.04538930836
2291,342461.6170673719
2292,397505.25725132483
2293,494234.9554181974
2296,284272.87028989085
2297,314846.37569794484
2299,432373.26433119166
2300,341104.21142637933
2301,271168.19366631313
2302,256051.07160183365
2303,255036.18630427815
2304,289292.43407929945
2305,203022.36771418233
2306,203022.36771418233
2307,199464.0595734721
2308,247617.10741556084
2312,171417.32658944526
2313,166946.25944923927
2314,174440.29391896506
2315,165930.1253960503
2316,188028.34596426206
2317,179223.72951715958
2318,163392.76760111147
2319,175837.60100473423
2320,165927.3855335009
2321,256920.86150444052
2322,179486.1914900913
2323,172450.93837732653
2324,169992.46166079483
2325,206823.4092443052
2326,156844.1058840776
2327,209704.79457086918
2328,221380.70902169944
2329,186125.32360926687
2330,174658.26779753694
2331,370081.9170424305
2333,340076.67287514743
2334,270059.38212743716
2335,244959.06603257576
2336,315554.92987023795
2337,187886.0946441526
2338,236341.15633815303
2339,233704.89247954215
2341,197661.08336635292
2342,223412.03886564105
2343,233374.44887311303
2344,229127.94620819995
2345,254321.1272665474
2346,205639.9120027786
2347,194824.9273782834
2348,223651.99047165015
2349,223395.6500142587
2352,236920.41262230053
2353,267996.05662050494
2354,86260.67679789072
2355,89155.33066630362
2356,174204.7278768951
2357,193450.91896166082
2358,187288.8077755154
2366,213920.54001429118
2367,250981.85956190253
2368,212561.40782531412
2369,218595.12972226593
2374,338632.7284395
2379,205146.9578272668
2383,204205.88952522707
2391,130333.3460144109
2401,122425.12753778187
2406,135691.11598598142
2412,169100.13233784196
2418,127320.71037651475
2421,149075.4060503543
2423,131703.50549030845
2443,137114.80678203062
2447,195918.34092412834
2451,122505.75154101095
2460,143299.32088788284
2471,203022.68584617577
2489,178300.74836220258
2505,205642.22864432842
2506,255513.305657955
2508,249301.59803099273
2509,212601.5865752067
2510,223151.83246259097
2511,169274.7768806176
2512,212332.53800945068
2515,132460.25798223534
2516,169406.6249119676
2517,130617.57516407347
2518,134924.66909747495
2519,248897.73538059334
2520,202438.61048192417
2521,186096.8054525357
2522,219605.01965301647
2524,171272.25345393177
2529,148109.76396487327
2531,244776.65856587526
2532,218464.88880788776
2533,188557.41268597505
2535,283191.9919271085
2536,242999.3046887142
2537,231307.95977556708
2538,171551.55783472164
2539,175079.791513794
2540,174666.0995869904
2541,172677.96797729118
2542,174910.40694954456
2544,138988.96930016342
2545,133389.39134159256
2549,170538.18843595966
2551,159132.60621626396
2562,151812.51490613585
2564,219995.003104463
2567,148075.0848836135
2571,196260.43205612496
2576,129274.46672847273
2580,125873.9115526147
2585,200253.41158575655
2586,191744.15539553537
2590,246299.78527110768
2592,238110.15717746032
2593,249792.2080701698
2595,218164.44926852814
2596,289663.67052549956
2597,199990.36715512455
2598,322320.01868938666
2601,149234.59243696166
2616,141464.50769367965
2620,172472.67093743273
2623,225417.16457831216
2624,281984.51820070756
2628,499486.1870720742
2630,373835.24439645885
2631,409844.8636524102
2632,422233.0923385301
2634,377170.47488499415
2638,268134.2120356977
2652,389984.73695527844
2653,262023.5919431905
2654,277542.4502980766
2655,364270.6220656919
2656,324932.8970852316
2659,331076.3641706819
2661,315993.84316927224
2663,281435.52918139845
2667,167685.52390432626
2668,174986.36395158968
2669,177384.62266774362
2670,261065.229801081
2671,175788.02864629068
2672,192356.90703712124
2673,214698.2209947981
2674,201499.86926906946
2675,163667.11371359683
2676,188825.26639893997
2677,197794.53337216927
2678,241072.17359476213
2679,283515.6744886596
2680,290353.6598195824
2681,418076.79609564366
2682,294373.3962821093
2684,344764.9138343473
2687,260376.9662778589
2688,207681.97431305895
2689,195971.68001363197
2690,402078.8388671541
2691,214293.57701901897
2692,88572.3274779623
2693,192623.31127068502
2694,142099.52892274898
2695,195846.38315244822
2696,184630.85528691363
2697,185265.70377988787
2701,165690.4837708257
2703,118533.30709123432
2710,136612.36283796176
2716,163752.60511689464
2748,132986.65471318347
2755,129472.3109804604
2756,94811.99399366877
2760,117011.8962345576
2787,120349.91686907117
2801,106712.80616900642
2807,125887.03238193027
2819,162806.08257415713
2830,235279.24621567962
2831,177937.5912631808
2832,221337.5412952349
2833,253610.6624856835
2834,218898.00295726233
2835,244867.6922246141
2836,165247.5748086886
2838,161845.01830002177
2839,171782.60539375496
2840,193291.3119393481
2841,200267.2502290032
2842,215454.16456374354
2845,124264.6650356116
2846,214787.09587999707
2847,190945.41140766317
2849,206947.36810574462
2850,257073.37287413844
2851,211662.95931672453
2852,199809.31728983243
2853,239348.39291517556
2854,133152.88325504353
2855,186223.43183202515
2856,191925.06538640574
2857,185693.24137082836
2858,183229.37954842154
2863,117621.9486391809
2864,241570.17583766952
2865,148835.33037309084
2866,137499.61131212953
2867,90143.75145230931
2879,141241.91192376497
2899,205993.02584486202
2902,192285.72226143742
2903,360430.34231334395
2904,354813.888591442
2917,150448.24360754655
1462,143561.75741286698
1492,70558.40883934259
1522,155711.884670267
1530,187166.30228017745
1531,153391.77886707295
1532,112602.90732121895
1538,147629.0900635193
1539,208096.34001199363
1541,149687.53866376227
1543,210374.5812604026
1548,116976.14531435176
1551,101024.19515399166
1553,92765.6967411499
1556,143548.11288150528
1560,110052.66309731979
1566,275703.081975718
1567,79244.05034877427
1569,137247.84509135247
1574,142624.29115349363
1582,124382.28960496765
1593,112302.83807055473
1596,232143.93030051875
1601,64736.793154530606
1602,105712.69737691368
1603,88810.33436764081
1699,306957.7428164341
1758,140373.93276272784
1759,139709.37291234662
1760,146398.3544507739
1764,121356.07352828648
1768,144602.82925441358
1774,115086.42895526886
1778,143847.3663652634
1779,119063.64764729988
1781,140177.47098441905
1789,120209.89951419632
1794,156416.41856209395
1796,133913.29434831653
1797,136690.0835284224
1806,124459.6588272197
1807,133807.36330183776
1810,118831.14949580393
1813,115547.95490042801
1828,122512.94342586075
1829,121002.34091488709
1831,128802.30507854221
1834,111675.38858243643
1846,160806.0448978697
1847,178365.29536408428
1848,59979.9896950383
1852,122523.45998760716
1855,182519.5122668879
1896,140878.8916782175
1898,127409.91209302812
1900,163182.287288847
1901,165534.79223474718
1903,254010.6063357421
1916,77732.42528723233
2018,128985.07032514477
2019,133767.4707625577
2025,383828.95910419227
2040,289119.4798474611
2053,137655.0150677056
2057,113571.18445187375
2059,140534.6276898619
2061,157429.29418770561
2068,109630.03093079945
2072,162365.46242852966
2075,138677.9476784494
2079,145103.42168055003
2085,132679.09780174063
2090,140642.84193815733
2091,143372.91731527966
2095,147461.1162186716
2111,121329.25638107964
2112,135519.64084014087
2113,126647.65147072347
2115,145073.20877884346
2116,105280.29230643655
2117,145832.51433831625
2118,149322.4813267927
2124,151539.74433730816
2125,125934.51375777814
2127,146252.63288781256
2131,139684.21820989423
2135,90622.7023743971
2148,143481.2549940902
2153,156069.08431019925
2192,72621.10815099216
2193,108521.42510897302
2196,130373.34292368007
2197,95236.46106655739
2200,135361.36605181854
2205,141828.86747692857
2213,104815.05278542038
2215,101419.94312851687
2218,87388.7919861224
2232,174165.48937615147
2251,141777.81060983383
2382,213939.99210891934
2389,140252.13035039755
2390,139002.89375631596
2407,125538.45099942017
2410,178378.98453401215
2411,117735.86395670858
2415,110644.52919428173
2416,135354.7150838643
2417,144443.60604555748
2422,113414.504023078
2430,138985.2140255479
2437,116495.78929650878
2448,131093.22140642075
2450,157742.5100197259
2452,190322.12482085888
2461,114684.1810568159
2462,131530.8990189535
2463,115392.75392789251
2464,148807.07654274628
2474,74647.18604801444
2475,180721.4452841503
2487,166329.7921823044
2488,128445.0406508084
2491,98243.01332803092
2492,156614.4747469637
2493,173815.26450766766
2495,104092.23324691776
2497,125538.24013702608
2500,137118.06328901445
2501,132782.28766964906
2502,152516.52333824802
2504,179740.1271953268
2514,326142.729280349
2555,122854.76033640046
2560,133690.1472404173
2561,141297.30923224136
2563,158823.83372870792
2565,111444.6352575703
2575,120004.65374118171
2615,149383.40724885877
2617,175273.16570334134
2618,158456.13096705388
2702,128878.99808037827
2717,193501.62342203656
2730,134030.5012817843
2736,157708.2580931214
2742,162726.003321714
2743,138645.14113397378
2744,168320.4772568798
2745,131887.0454420428
2747,138483.10848795675
2749,128184.54546863105
2757,62994.10122147342
2770,147870.3791616658
2771,114827.00453410934
2775,136241.7032992764
2776,131731.40708488293
2778,108027.37059270902
2784,102914.37733913654
2788,82256.80510582146
2789,189902.35073913838
2790,135685.62157297196
2792,9832.197354004486
2800,84867.832739615
2805,69559.6176343488
2825,124559.18873123215
2869,97466.99117451336
2870,132647.56125131669
2871,106829.71554687123
2875,100346.48995001825
2880,114385.91905665596
2882,164169.1995735617
2884,212259.1084959117
2885,167575.59801591194
2886,195044.39119122486
2889,30791.722225903824
2892,53213.44488664711
1465,191093.117986707
1466,178080.01573815983
1467,158938.28920461523
1469,187634.665094752
1472,100771.72564813623
1473,126428.96356039628
1495,275552.3927157988
1506,184042.739182264
1511,143033.10334915164
1513,155106.38315899306
1514,151348.2629915889
1517,154091.3743485908
1518,122984.5726547729
1555,155680.83167686954
1562,142968.33037428866
1563,114921.76682958126
1565,170962.12292763504
1599,206112.81405762542
1600,203722.17112090567
1620,186599.61729221974
1621,127541.0827735731
1622,141322.91724626743
1629,187577.54992413044
1635,181462.6736638348
1636,163208.54249340552
1638,203576.0793630783
1641,187145.82026845464
1645,191966.98122475395
1648,145356.46243870736
1652,101524.638342879
1653,101554.32696258687
1660,155816.25221904344
1701,246674.69365142717
1726,184936.68603075546
1749,162013.00201942405
1750,163662.9587796133
1751,233363.5811045835
1752,126318.45592860653
1753,151411.48245704288
1755,154863.4382199432
1761,148822.8071763124
1763,200325.0740881528
1792,165292.62298602157
1793,138241.84482767966
1803,157477.30977728212
1805,143198.78254937002
1843,136906.5981993616
1845,148153.97328820714
1853,137910.2834428487
1854,156778.85893363773
1857,107869.3406472964
1858,122466.60200448765
1859,110916.02932476444
1861,126390.13648422621
1880,144162.04967723548
1886,289657.41908382106
1890,97928.74235020201
1895,159926.63842066022
1907,164385.37679140203
1920,160064.00631796496
1927,130784.21589982035
1928,150702.05970182503
1930,152143.6357317698
1937,175487.70212557915
1938,166280.07334872824
1940,191872.07030070008
1942,179247.51897818703
1943,225136.9561429496
1953,174108.11957736127
1954,202254.47139429481
1957,183043.76113874497
1960,116510.86452995044
1962,100909.80723664841
1963,111546.62118680518
1964,117988.64152596312
1996,259564.9609529621
2014,197785.5592952348
2017,197371.4625534254
2020,108707.3825250458
2023,159102.56164213014
2024,207340.83892267515
2044,190405.0135614283
2048,138615.56106068424
2049,125283.69530697964
2050,184919.21509868943
2051,101668.12400337201
2056,137951.28476604278
2060,146596.8597383683
2074,184344.26551855187
2114,114651.92163942114
2132,120457.0361245835
2140,135279.23010114013
2141,159451.3844232104
2146,135522.96733532977
2149,155983.13734193967
2154,100473.68985226937
2156,235275.96782914113
2157,217554.88429415404
2171,166008.05048671237
2172,173811.11620204113
2184,121959.52002831674
2226,157055.57655427908
2241,148310.59604282503
2254,170931.3728891762
2256,177452.39976505947
2258,169250.0873329501
2259,170038.7074603741
2260,161038.43689721078
2265,141140.41453722393
2269,163552.03509016335
2275,169370.37276103624
2277,183472.19339034858
2279,123590.22326154404
2283,93845.0494447225
2284,114861.80877373794
2286,134640.91095453006
2361,135684.47742567555
2362,262188.6038229835
2380,144389.66014419578
2381,166198.88347718673
2385,158809.29301263415
2386,130210.03826848042
2388,94203.1105488757
2394,170422.37242440655
2402,124189.8576679071
2404,148581.09447946562
2409,127091.48371225549
2429,123449.30509780026
2438,125119.34280193911
2466,115688.68595080473
2470,147051.4037407674
2477,106616.4963326381
2478,173933.89763052942
2479,113128.38495892221
2480,178518.19045785622
2481,143597.79275180833
2482,122245.14209171305
2483,128566.37369794841
2499,93117.47431013134
2513,213237.54941945444
2523,136009.43766128234
2527,135187.3743465043
2528,136913.7385156757
2534,220728.2015890382
2543,142972.0339018418
2546,159624.7141505484
2572,157614.10427321997
2587,170255.58544689952
2591,257392.70161956217
2613,122269.63373968152
2619,208831.56001402374
2621,179640.41545628998
2622,189508.3107307945
2626,161769.3193535531
2627,171258.16154756045
2635,156819.1460660343
2641,119221.44317003016
2643,96931.64665573747
2644,139971.17846930237
2645,100404.45831799535
2646,88913.56928710281
2647,109385.3781340218
2698,182580.65299506494
2704,153323.90910552477
2705,121024.87898136984
2707,124682.67652602942
2708,123010.31114570647
2709,69123.87279446021
2720,162738.5259115151
2722,152635.33751150378
2723,161796.510429311
2724,131647.47849179903
2728,163664.45057809466
2729,157802.88973824523
2735,125567.55216956392
2739,151280.276235099
2750,135432.7810666163
2761,151657.7327097438
2762,134455.59472463134
2763,186006.97769781877
2791,126531.0382097575
2802,138070.20195566007
2808,143624.71661014706
2811,162142.5750196962
2812,127494.82775954594
2818,124610.0341626276
2828,251656.96442035816
2829,175786.66099713437
2844,188146.7088184292
2919,211463.97026176905
1470,123957.11489690428
1493,181685.34050995758
1561,142555.58469259215
1564,160752.25733911336
1575,241432.0378206205
1590,132680.11119815058
1606,169220.85005691805
1607,165788.44764917286
1626,178288.08370832202
1640,255163.21785642192
1646,153947.83659986086
1647,181980.41910756312
1649,131945.03132992782
1735,128976.76927810184
1746,215249.18489893462
1754,203988.64344583062
1769,160016.04069398384
1773,141480.68492867853
1795,129690.40785162768
1804,137622.37147051923
1833,112896.99327935716
1840,179471.32589453168
1841,134983.96593682497
1860,149877.7781857701
1918,130602.339600195
1919,161018.72927974458
1924,212867.64865565355
1951,234006.91517225612
1952,217854.53180410826
1956,259383.9778625882
2045,196038.66796794042
2052,141204.80539409732
2066,176506.51175731694
2123,101975.39450857433
2147,195752.9398537736
2150,272705.419873668
2165,225807.90390592476
2187,150172.45039850436
2188,170833.2624412548
2189,227642.12625201297
2219,105097.29191545393
2225,117751.02978712511
2246,141582.8274472332
2271,218458.01670008776
2273,158001.0316985856
2276,218821.42304893731
2359,129951.44237533581
2360,110562.89824921913
2363,164154.68496011943
2428,160441.75600977443
2476,119964.99704348977
2485,128443.37177779246
2490,138356.21735195408
2530,130305.8060880884
2548,112100.81813986578
2554,127493.28718401848
2573,214571.9139600258
2588,176839.01119277973
2589,141611.74465467827
2594,166590.67326315044
2606,164856.6420847822
2608,184957.88722107097
2609,153384.04193961673
2611,132943.47494009763
2612,148909.52213317755
2636,194035.4060632996
2639,167335.22787007317
2648,132981.3689914784
2699,169958.93370404962
2700,159791.3665673633
2706,131551.73161458658
2719,120331.72310112475
2725,133530.83229707467
2738,124899.92147283822
2764,130287.85520142957
2765,289685.4909217352
2810,129494.4094015903
2813,146179.92813662032
2814,157932.81670170563
2816,251055.5792218055
2824,182789.31748916017
2837,204910.4796104808
2859,147863.56000566407
2897,200222.55691825598
2898,137188.2642410854
2900,163167.75610907824
2901,250526.54508721607
2908,126306.9689544727
2909,137287.9683923114
2912,158619.0018261487
1471,189346.07068489326
1496,243246.3818014477
1498,150622.89455429133
1499,159333.56312790886
1501,164440.16207584413
1507,241424.83369895848
1508,193392.89324936073
1509,166245.4583994457
1515,179272.3700788407
1516,139088.06102512905
1520,130290.78391478269
1521,135120.62960053526
1523,109815.56246144297
1525,120543.49690915548
1526,108175.31354844489
1527,114736.18325180544
1533,151941.61093237938
1534,123076.01182323194
1536,106549.71696805883
1540,95481.0070662116
1542,141443.99089868262
1544,83707.51494877652
1545,95019.49813080765
1546,157214.0006386991
1547,144243.51809248087
1550,131003.66330085574
1552,149908.6331304579
1588,150485.12759184753
1625,130413.49438669841
1680,354658.62887762
1732,130780.62239172641
1739,301961.04201811756
1742,170524.05924400807
1743,175838.072042503
1744,280521.06157248426
1748,228378.4600177037
1757,113512.16857305776
1762,172723.85093522057
1766,160846.59524760954
1767,167979.6152247866
1770,140707.96832333042
1775,133371.46340866038
1776,123257.1878550028
1777,90570.73896078556
1782,100328.8267492291
1784,121709.65619259414
1785,105109.69225413521
1786,125662.17236200019
1791,181382.10647072466
1799,118786.26159207884
1801,116856.60546167911
1802,157915.98287425155
1812,54989.92164106562
1814,67858.41624432392
1815,57516.69833675932
1821,99294.09061921625
1822,186182.4151825886
1824,106644.70756964947
1827,103451.22946276599
1830,140312.95376403848
1832,117467.92578815203
1835,109075.67110071273
1836,113157.54106875723
1837,73469.89201826887
1838,132010.59607827355
1839,116925.2182265366
1842,119033.84576406484
1850,114464.92223302921
1851,166050.38483764153
1879,130058.54950291947
1893,118165.70494697557
1897,129351.51039480031
1902,139849.8914877504
1908,121476.5248262379
1909,132063.09802204516
1910,123998.78949725215
1914,62842.54156549051
1923,245294.3816436304
1929,126581.3052747202
1947,313344.53622550354
1961,116912.56176173342
1975,423453.10658284544
1979,341460.51127269334
1981,336134.1766426132
1982,235685.8576918694
1983,224453.88231867118
2026,174618.22566376664
2027,159342.79845916881
2029,192485.14983987517
2030,266613.23413395014
2036,191953.02822494705
2037,194433.7478617891
2043,182713.85946907016
2046,140919.62601331502
2047,153347.96503004
2054,93282.70364270103
2055,144765.5898067521
2062,127201.4699430899
2063,92711.73940211268
2064,121035.44492345143
2065,122804.464418705
2067,124280.78660478594
2069,86226.57054886979
2076,131069.48641920842
2080,107790.35617040783
2081,122884.91368231007
2083,130792.52269803909
2084,114616.98493424442
2089,86309.26564545956
2092,123298.3280327233
2096,73889.29737819702
2098,149488.63250911544
2100,122441.66816645766
2101,88989.9564242065
2105,97112.96626042307
2108,111636.41510694951
2109,124865.21406111539
2119,106939.46176820088
2122,120623.63297426383
2128,146297.85070790182
2130,105608.68089744658
2142,137030.8819927934
2194,115787.84614768843
2195,114262.80771830164
2210,116906.28563467535
2220,64904.58144334366
2223,260500.1047924252
2252,179458.1932404732
2266,296878.4175259735
2270,177959.71136658697
2274,163510.11495517858
2278,139094.2549514161
2280,111258.19303033203
2281,181500.2687438874
2282,178449.0933524257
2294,412960.22925346147
2298,341566.0159332601
2309,286874.3455895312
2310,230215.21978782874
2332,415494.77056394063
2365,224180.82033232093
2370,183805.17567394036
2371,178981.88400075692
2378,135870.65546590587
2384,229548.8489839687
2387,131234.02390257223
2395,174796.19161408185
2397,191638.31342519214
2400,31642.399352017732
2403,130752.91150796751
2408,145708.12518598215
2413,132736.09688905667
2419,131498.9725309904
2420,124624.37171385472
2424,131698.0250262762
2426,146581.69652994396
2439,130058.97842737846
2440,130799.54520901674
2442,110214.17760068308
2445,80343.5185517625
2446,136175.59427352075
2449,118546.54840710947
2453,81652.1788146586
2455,156507.02787045774
2456,105995.56499592835
2457,126460.14446739739
2472,160317.76835071816
2473,93733.57397912047
2484,131784.91442022
2494,138195.18599972455
2496,272146.30677345616
2498,118475.86798754241
2503,79115.69466182435
2556,93710.58681167786
2570,118251.06326202411
2579,71611.75270926158
2581,83473.58719887477
2582,88554.1979187181
2599,331440.16053376475
2600,104013.44539202035
2633,303637.0326065378
2642,181773.85343079048
2649,146074.21897192794
2657,340530.9560020952
2660,379412.13563161495
2662,336792.0111263082
2664,283853.8159594324
2665,325899.2761391849
2666,290275.4529725915
2683,518206.5246552067
2713,167783.85005660972
2714,147796.32460588188
2715,164733.74953684275
2721,137821.03687512747
2726,132119.21146239492
2731,91058.30940200086
2737,122754.8804024723
2740,151242.2438860453
2746,135400.40646400116
2751,119058.62169830661
2754,160843.82258647043
2758,105729.11629718234
2759,159981.23243137822
2772,108249.64899694483
2774,125662.47726535585
2779,131342.13374394365
2780,110906.05285319872
2782,110370.94762098748
2783,81064.27474700473
2785,118153.33782139151
2795,109127.5635624131
2796,94856.59056094517
2798,70207.82665896029
2820,148279.44770567486
2826,131626.4288746979
2827,128614.22221086742
2872,60493.19172584778
2874,129855.31527948551
2877,125977.33791198293
2887,95139.99244743268
2888,141917.2263774682
2890,80891.92316725684
2891,116307.90625988042
2894,26761.655753826984
2906,192958.84627847146
1474,151485.72605102215
1475,123474.1795288391
1654,147308.14909687877
1655,148198.62004281476
1656,151147.9861557511
1657,148061.15658230957
1658,169130.37555280013
1659,135165.7224916028
1965,152215.51009576436
1966,152532.67655678312
2285,132981.68999909656
2650,144471.270142655
2651,154749.31906691426
1479,323313.5835975494
1503,262246.5332146108
1581,138657.4958771873
1583,265509.91396387795
1604,275419.56074094586
1614,142788.68636145344
1615,68898.11397571562
1616,70097.1649825529
1617,87825.20718498054
1630,394633.2444927043
1631,222366.83611729293
1632,250693.36779984832
1642,252400.748470619
1678,470244.3288913296
1915,302751.0372843138
1917,263136.35778392904
1921,438556.31678967085
1922,300124.9371547378
1926,385247.3407708921
1939,296548.54369354434
1971,485806.4013837658
1972,391853.9168057963
2008,207403.84368639695
2221,303140.3553181151
2222,271936.47583509714
2242,124422.08577029267
2243,145506.52404250944
2244,90215.06544777723
2245,105354.08713476005
2247,138974.86263164392
2261,190256.45439533508
2262,225967.44091429331
2268,384293.90389071184
2288,290601.034011162
2290,435074.2344387127
2295,412561.5827360839
2340,324105.4455145715
2351,262801.1373290659
2364,175299.54286131798
2372,177244.41342778175
2373,267544.8613955662
2392,130142.82471073052
2507,280170.88456600334
2526,144486.56788114388
2550,225972.6581347819
2583,256952.82986816883
2602,86720.75737556172
2603,88515.96425580521
2604,82447.89933865087
2605,81996.69682702012
2625,282057.9362838099
2629,493433.7819918543
2658,318392.83348842454
2686,249394.2337262678
2718,236268.9180609873
2773,146743.65366113736
2895,287509.26020684134
2896,275419.56074094586
2907,117586.96901899014
2910,63742.8449385601
2911,86720.75737556172
2913,92521.98219463989
2914,65279.46381648406
2915,66857.67218519404
2916,100161.12292252739
1494,227976.09421223882
2022,175055.8820580113
2685,285222.9482466556
2712,353277.9188690785
1512,156661.08957399402
1570,149026.569479112
1578,155453.90644167754
1733,115523.01719195911
2203,151225.82544316305
2396,149019.71353167645
2558,180092.72197432033
